Id,CreationDate,Score,Tags,ViewCount,AnswerCount,FavoriteCount
"46299","2019-02-27 06:18:04","1","<python><cnn><convolutional-neural-network>","751","1",""
"46304","2019-02-27 07:58:51","1","<machine-learning><machine-learning-model>","202","1","2"
"46305","2019-02-27 08:00:25","4","<machine-learning><neural-network><deep-learning><keras><pytorch>","907","1","1"
"46306","2019-02-27 08:07:24","1","<cnn><image-classification><notation>","124","1",""
"46310","2019-02-27 08:49:56","2","<machine-learning><neural-network><deep-learning><clustering><gmm>","81","1","1"
"46311","2019-02-27 09:18:59","2","<machine-learning><neural-network><deep-learning><regression><cnn>","628","1",""
"46312","2019-02-27 09:30:03","5","<lstm><word-embeddings>","5568","2","3"
"46319","2019-02-27 10:12:33","0","<machine-learning-model><data-science-model>","2269","3","0"
"46321","2019-02-27 11:49:01","3","<machine-learning><neural-network><regression><probability>","45","0",""
"46329","2019-02-27 13:17:18","2","<python><classification><text-mining><multiclass-classification>","858","0","2"
"46332","2019-02-27 14:53:54","1","<machine-learning><python><scikit-learn><time-series><regression>","8172","1",""
"46335","2019-02-27 15:42:33","2","<machine-learning><python><pandas><dataframe>","1307","2",""
"46336","2019-02-27 15:49:52","0","<preprocessing><feature-scaling>","71","1",""
"46344","2019-02-27 18:07:05","1","<machine-learning><tensorflow><ocr>","1384","1","1"
"46350","2019-02-27 20:04:16","1","<lstm><loss-function>","558","1",""
"46351","2019-02-27 20:04:32","1","<python><data-formats>","48","2",""
"46353","2019-02-27 20:39:47","2","<nlp><lstm><cnn>","43","1","1"
"46357","2019-02-27 23:30:52","0","<keras><image-classification><pytorch>","133","1",""
"46360","2019-02-28 01:15:21","1","<neural-network><logistic-regression><perceptron><classifier>","549","3",""
"46364","2019-02-28 03:39:19","0","<machine-learning><optimization><gradient-descent><mini-batch-gradient-descent>","123","2",""
"46367","2019-02-28 06:39:24","1","<scikit-learn><online-learning>","460","0",""
"46368","2019-02-28 06:45:28","1","<machine-learning><neural-network><dataset><regression>","76","2",""
"46371","2019-02-28 06:55:48","2","<similarity><distance><text><cosine-distance>","168","3","2"
"46374","2019-02-28 08:19:36","3","<lstm><deep-learning><epochs>","257","1",""
"46375","2019-02-28 08:26:08","1","<probability><bayesian>","49","3",""
"46377","2019-02-28 08:37:42","18","<neural-network><deep-learning><attention-mechanism><transformer><bert>","9056","1","3"
"46388","2019-02-28 11:10:28","4","<lstm>","1714","3",""
"46394","2019-02-28 12:27:05","0","<python><scikit-learn><k-means><machine-learning-model>","85","1",""
"46404","2019-02-28 14:12:28","2","<machine-learning><python><statistics><numpy><gaussian>","1014","1","1"
"46407","2019-02-28 15:18:17","1","<deep-learning><convolutional-neural-network><batch-normalization>","1369","2",""
"46412","2019-02-28 16:35:19","0","<python><visualization>","3661","1",""
"46420","2019-02-28 19:38:26","6","<machine-learning><nlp><nltk>","3738","3",""
"46422","2019-02-28 20:36:51","1","<python><keras><rnn>","117","0",""
"46425","2019-02-28 21:15:27","-1","<pandas><jupyter><matplotlib>","649","1",""
"46430","2019-02-28 22:32:38","1","<cross-validation>","99","1",""
"46434","2019-03-01 00:39:31","5","<pandas><dataframe><difference>","37365","1","3"
"46435","2019-03-01 01:27:46","1","<machine-learning><neural-network><cnn><convolution><kernel>","448","1",""
"46437","2019-03-01 05:23:54","11","<pandas><dataframe><excel><data-table>","57526","4","4"
"46438","2019-03-01 05:49:12","2","<machine-learning><deep-learning><time-series><dataset><reinforcement-learning>","147","1",""
"46439","2019-03-01 06:06:20","2","<categorical-data><data-analysis>","322","1",""
"46444","2019-03-01 07:08:00","3","<machine-learning><scikit-learn><regression><decision-trees><linear-regression>","4625","1",""
"46452","2019-03-01 09:01:14","0","<lstm><loss-function><epochs>","315","1",""
"46453","2019-03-01 09:02:19","2","<deep-learning><cnn>","182","0","1"
"46454","2019-03-01 09:08:53","0","<time-series><clustering><unsupervised-learning><anomaly-detection>","1068","2","1"
"46456","2019-03-01 09:22:37","1","<machine-learning><python><dataset><training><object-detection>","1901","1","0"
"46457","2019-03-01 09:59:36","2","<lstm><code>","133","1","1"
"46459","2019-03-01 10:27:30","1","<lstm>","71","0","2"
"46469","2019-03-01 13:45:07","2","<reinforcement-learning>","269","2",""
"46470","2019-03-01 14:23:48","1","<classification><regression><feature-extraction><feature-engineering>","112","0","1"
"46471","2019-03-01 14:37:46","1","<pytorch>","386","1",""
"46472","2019-03-01 15:16:07","3","<scikit-learn><decision-trees>","303","3","1"
"46483","2019-03-01 18:10:18","10","<classification><multiclass-classification>","6333","5","3"
"46488","2019-03-01 19:59:18","2","<python><deep-learning><keras><regression>","1575","2",""
"46489","2019-03-01 20:09:29","0","<machine-learning><pca>","112","2",""
"46491","2019-03-01 20:43:03","19","<keras><lstm>","19801","2","9"
"46492","2019-03-01 20:50:38","1","<machine-learning><cnn>","144","1",""
"46493","2019-03-01 20:57:56","0","<deep-learning><recommender-system><word2vec><similarity>","69","1",""
"46494","2019-03-01 20:59:04","0","<classification>","95","3",""
"46500","2019-03-01 22:32:36","1","<clustering><recommender-system>","22","0","0"
"46501","2019-03-01 23:01:26","2","<machine-learning><dataset><machine-learning-model><audio-recognition>","37","1",""
"46507","2019-03-02 05:58:05","3","<lstm>","773","1","2"
"46508","2019-03-02 06:33:53","1","<gan>","257","1",""
"46510","2019-03-02 07:53:51","1","<clustering><text-mining><anomaly-detection>","48","0",""
"46514","2019-03-02 10:05:54","1","<machine-learning><data-mining><svm><logistic-regression><multiclass-classification>","3604","1",""
"46515","2019-03-02 10:25:00","1","<lstm>","12","0","1"
"46518","2019-03-02 11:03:48","1","<machine-learning><logistic-regression><naive-bayes-classifier>","921","3",""
"46523","2019-03-02 13:28:37","5","<deep-learning><tensorflow>","18701","3","1"
"46526","2019-03-02 14:06:33","1","<machine-learning><regression>","19","0",""
"46527","2019-03-02 14:33:24","0","<time-series>","64","1",""
"46528","2019-03-02 15:31:41","0","<python><statistics><ipython><descriptive-statistics><mathematics>","21","1",""
"46538","2019-03-02 18:24:54","0","<machine-learning><regression>","234","2",""
"46540","2019-03-02 18:50:55","0","<deep-learning><lstm><rnn>","516","1",""
"46541","2019-03-02 19:05:52","1","<python><pandas><dataframe>","5363","2","1"
"46545","2019-03-02 21:06:50","0","<python><nltk>","6669","2",""
"46546","2019-03-02 21:19:02","0","<mathematics>","34","2",""
"46551","2019-03-03 02:15:50","1","<python><classification><prediction>","489","1",""
"46552","2019-03-03 02:44:51","1","<python><scikit-learn><nlp><similarity><text>","95","0","1"
"46553","2019-03-03 03:24:15","2","<dataset>","175","2",""
"46559","2019-03-03 05:20:59","2","<machine-learning><neural-network><deep-learning><lstm><rnn>","46","1",""
"46560","2019-03-03 05:30:48","0","<scikit-learn><clustering><k-means>","280","1",""
"46561","2019-03-03 07:05:49","3","<tensorflow><cnn>","1517","1","1"
"46562","2019-03-03 07:10:55","1","<lstm><loss-function>","21","1",""
"46565","2019-03-03 08:09:34","1","<data-cleaning>","2813","1","1"
"46569","2019-03-03 09:50:00","1","<performance><nltk>","1093","0",""
"46575","2019-03-03 11:40:51","3","<python><regression><pandas><numpy><svr>","1640","1",""
"46580","2019-03-03 14:27:04","0","<python><tensorflow><bigdata>","532","1","1"
"46586","2019-03-03 16:35:03","2","<machine-learning><data-science-model>","68","2",""
"46590","2019-03-03 17:46:43","5","<python><clustering><distance>","4984","3",""
"46597","2019-03-03 18:51:27","6","<tensorflow><cnn><image-classification>","2094","1","1"
"46602","2019-03-03 20:23:50","2","<machine-learning><active-learning>","138","1",""
"46606","2019-03-03 21:39:00","1","<machine-learning><xgboost>","28","0",""
"46609","2019-03-03 22:00:44","1","<python><time-series><feature-extraction><feature-engineering>","2480","1","1"
"46610","2019-03-03 22:13:00","1","<neural-network><tensorflow><lstm><forecast>","232","0",""
"46616","2019-03-04 01:27:22","1","<tensorflow>","35","1",""
"46619","2019-03-04 03:48:57","1","<machine-learning><text-mining><nlp>","218","0","2"
"46624","2019-03-04 06:42:41","2","<boosting>","307","2",""
"46625","2019-03-04 07:21:08","1","<machine-learning><python><nlp><confusion-matrix>","90","1",""
"46626","2019-03-04 08:09:15","0","<nltk>","666","1",""
"46627","2019-03-04 08:40:26","0","<classification><tensorflow><cnn>","148","1",""
"46630","2019-03-04 10:22:59","0","<machine-learning><deep-learning>","51","1",""
"46632","2019-03-04 11:23:54","2","<r><clustering><feature-selection>","784","1","1"
"46633","2019-03-04 11:35:40","1","<python><keras><tensorflow><gpu><nvidia>","1253","1",""
"46634","2019-03-04 11:46:46","1","<machine-learning><data-mining>","97","0",""
"46638","2019-03-04 12:23:29","2","<machine-learning><theory><vc-theory><pac-learning>","79","1",""
"46646","2019-03-04 15:09:30","4","<r><cross-validation><class-imbalance><overfitting>","1036","1","2"
"46648","2019-03-04 15:34:12","4","<nlp><language-model><representation>","565","1",""
"46652","2019-03-04 17:25:25","1","<machine-learning><neural-network><deep-learning><regression><kernel>","60","1",""
"46653","2019-03-04 17:48:51","0","<neural-network>","23","1",""
"46659","2019-03-04 19:36:00","0","<machine-learning><classification><correlation>","31","2",""
"46660","2019-03-04 19:45:07","0","<machine-learning><dataset><data-mining><windows>","53","1",""
"46667","2019-03-04 22:30:23","0","<machine-learning><statistics><generalization>","205","1",""
"46672","2019-03-04 23:26:14","1","<lstm>","3353","1","1"
"46673","2019-03-04 23:28:53","2","<machine-learning><feature-engineering><model-selection>","231","2",""
"46674","2019-03-04 23:32:46","3","<normalization>","54","0",""
"46679","2019-03-05 02:57:48","9","<nlp><bert>","4580","1","3"
"46681","2019-03-05 05:05:28","2","<neural-network><classification><multiclass-classification><loss-function><probability>","1090","2","2"
"46683","2019-03-05 05:45:31","3","<neural-network><classification><multiclass-classification>","754","1",""
"46685","2019-03-05 06:44:17","5","<python><pandas><dataframe><sql><json>","8356","1",""
"46689","2019-03-05 08:35:57","-1","<neural-network><feature-selection><feature-extraction><feature-engineering>","28","1",""
"46693","2019-03-05 09:05:59","1","<machine-learning><r><preprocessing><dplyr>","2182","2",""
"46698","2019-03-05 10:21:03","3","<loss-function><multilabel-classification><mlp>","94","1","2"
"46699","2019-03-05 11:28:32","2","<machine-learning><probability><graphical-model>","761","2","1"
"46700","2019-03-05 12:12:39","1","<cross-validation><training>","25","1",""
"46704","2019-03-05 13:31:46","1","<nlp><lstm>","193","1",""
"46705","2019-03-05 13:58:54","2","<machine-learning><python><feature-extraction>","4345","1","1"
"46709","2019-03-05 16:10:02","4","<scikit-learn><data><class-imbalance><gbm>","445","3","1"
"46714","2019-03-05 18:25:02","1","<nlp><word-embeddings>","80","0",""
"46719","2019-03-05 19:35:47","1","<python><pandas><excel>","14351","0",""
"46721","2019-03-05 19:55:37","3","<machine-learning><regression>","2638","1","3"
"46723","2019-03-05 20:42:17","1","<machine-learning><neural-style-transfer>","56","2",""
"46724","2019-03-05 20:59:55","2","<python><visualization><data>","81","0",""
"46727","2019-03-05 21:43:54","5","<similarity>","1239","2",""
"46740","2019-03-06 02:25:39","1","<machine-learning><scikit-learn><regression><machine-learning-model><ridge-regression>","287","1",""
"46742","2019-03-06 02:45:39","3","<image-classification><image-recognition><image><classifier>","293","3",""
"46743","2019-03-06 02:55:59","1","<clustering><logistic-regression><k-means>","979","1",""
"46744","2019-03-06 03:30:10","8","<statistics><descriptive-statistics>","2945","5","3"
"46748","2019-03-06 04:31:20","1","<machine-learning><logistic-regression><machine-learning-model>","12571","1",""
"46753","2019-03-06 05:43:48","0","<machine-learning><data-mining><graphs>","55","1",""
"46760","2019-03-06 08:04:13","5","<machine-learning><machine-learning-model><model-selection>","228","2","1"
"46762","2019-03-06 08:21:47","0","<machine-learning><regression><azure-ml>","182","1",""
"46763","2019-03-06 08:39:19","3","<python><preprocessing>","3121","1",""
"46765","2019-03-06 08:49:11","1","<time-series><rnn>","57","1",""
"46768","2019-03-06 09:38:52","1","<machine-learning><reinforcement-learning>","32","0","1"
"46771","2019-03-06 10:06:45","0","<python><nlp><preprocessing><encoding><classifier>","96","2",""
"46772","2019-03-06 10:13:31","2","<dataset><random-forest><svm>","183","1","1"
"46775","2019-03-06 10:56:46","1","<machine-learning><machine-learning-model>","131","1","1"
"46776","2019-03-06 11:03:01","0","<machine-learning><python><pca><dimensionality-reduction>","599","1",""
"46779","2019-03-06 11:16:47","7","<python><neural-network><keras><image-classification>","20607","2","2"
"46780","2019-03-06 11:43:50","2","<classification><categorical-data><word-embeddings><aggregation><data-stream-mining>","2365","1","2"
"46782","2019-03-06 11:53:56","0","<python><pandas><matplotlib>","1522","1",""
"46791","2019-03-06 14:46:39","0","<clustering>","95","1",""
"46795","2019-03-06 15:32:17","1","<clustering><similarity><nlp>","51","0","1"
"46796","2019-03-06 15:34:16","-2","<neural-network><keras><scikit-learn><regression><cross-validation>","2958","1",""
"46798","2019-03-06 16:48:17","1","<neural-network><java><mini-batch-gradient-descent>","132","1",""
"46802","2019-03-06 17:25:42","0","<machine-learning><python><multiclass-classification><accuracy>","58","1",""
"46804","2019-03-06 17:31:05","0","<pandas><numpy>","464","1",""
"46806","2019-03-06 17:44:57","2","<keras>","67","1",""
"46807","2019-03-06 17:50:59","2","<time-series><xgboost><cross-validation><training><generalization>","265","1","1"
"46808","2019-03-06 18:00:59","0","<machine-learning><classification><data-mining>","130","1",""
"46809","2019-03-06 18:09:43","1","<visualization><data><heatmap>","611","1","1"
"46813","2019-03-06 19:31:41","0","<machine-learning><linear-regression><machine-learning-model><loss-function>","641","2",""
"46816","2019-03-06 20:11:19","0","<neural-network><convolution>","110","1","1"
"46818","2019-03-06 20:22:49","1","<text><mlp><features>","230","2",""
"46819","2019-03-06 21:52:36","1","<keras><mlp>","1284","1",""
"46825","2019-03-07 00:45:07","0","<classification><sequence>","96","1",""
"46826","2019-03-07 03:09:40","1","<optimization><genetic-algorithms><evolutionary-algorithms>","339","1",""
"46830","2019-03-07 05:07:47","0","<regression><grid-search>","44","1",""
"46831","2019-03-07 05:26:08","12","<machine-learning><classification>","4025","4","4"
